stationId,nom,latitude,longitude,Élévation,Date,PM,O3,NO2,SO2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-19,18,25,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-20,23,31,7,4
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-20,19,38,6,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-20,18,30,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-21,16,22,6,2
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-21,25,21,7,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-21,21,22,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-22,13,20,4,11
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-22,20,22,6,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-22,16,23,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-23,24,21,5,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-23,18,24,4,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-23,26,20,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-24,40,24,3,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-24,35,21,6,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-24,40,22,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-25,20,16,3,16
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-25,22,17,3,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-25,18,17,2,
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-26,18,18,2,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-26,22,17,6,42
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-26,13,18,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-27,32,25,5,23
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-27,32,24,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-27,28,25,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-28,33,34,4,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-28,35,32,5,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-28,32,37,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-29,23,22,3,5
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-29,28,23,2,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-29,22,25,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-30,11,16,2,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-30,7,14,2,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-30,14,17,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-07-31,20,26,6,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-07-31,17,31,4,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-07-31,19,25,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-01,34,26,8,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-01,31,26,7,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-01,31,25,7,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-02,33,33,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-02,31,35,6,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-02,33,32,8,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-03,31,22,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-03,27,25,8,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-03,36,23,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-04,40,26,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-04,37,26,9,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-04,43,28,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-05,50,28,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-05,50,27,7,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-05,52,28,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-06,25,18,3,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-06,17,21,3,14
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-06,27,19,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-07,12,19,3,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-07,11,19,4,19
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-07,9,20,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-08,31,23,3,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-08,27,21,4,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-08,28,25,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-09,30,23,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-09,24,25,4,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-09,30,24,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-10,40,21,8,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-10,34,23,6,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-10,39,24,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-11,28,24,7,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-11,21,21,6,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-11,24,31,7,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-12,20,19,6,4
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-12,13,18,5,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-12,23,12,7,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-13,26,33,4,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-13,23,31,8,7
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-13,30,34,7,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-14,30,33,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-14,31,30,6,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-14,30,32,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-15,24,26,5,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-15,21,27,5,9
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-15,23,25,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-16,16,24,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-16,17,23,6,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-16,20,26,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-17,17,26,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-17,16,26,6,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-17,18,28,2,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-18,18,23,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-18,13,24,6,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-18,15,27,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-19,18,28,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-19,16,31,7,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-19,18,30,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-20,13,22,3,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-20,9,22,4,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-20,13,23,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-21,20,19,7,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-21,16,18,5,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-21,22,20,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-22,17,9,2,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-22,15,11,2,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-22,27,10,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-23,12,18,2,2
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-23,19,20,2,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-23,21,22,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-24,17,21,5,7
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-24,18,22,3,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-24,22,23,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-25,20,18,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-25,19,19,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-25,26,21,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-26,15,19,4,13
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-26,16,18,3,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-26,21,20,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-27,14,21,2,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-27,11,21,5,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-27,16,22,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-28,25,30,5,6
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-28,24,33,2,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-28,23,38,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-29,29,36,2,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-29,26,36,4,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-29,32,37,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-30,41,38,5,2
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-30,47,37,5,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-30,42,39,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-08-31,51,33,5,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-08-31,47,36,5,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-08-31,49,37,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-01,55,42,8,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-01,56,43,8,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-01,53,41,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-02,45,36,6,5
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-02,46,38,5,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-02,45,36,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-03,42,43,6,2
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-03,49,40,8,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-03,48,41,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-04,28,27,4,4
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-04,30,28,3,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-04,25,29,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-05,10,13,3,13
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-05,9,14,2,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-05,9,16,2,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-06,15,27,3,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-06,14,26,4,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-06,15,28,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-07,22,32,7,5
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-07,27,32,6,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-07,23,31,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-08,32,28,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-08,26,23,7,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-08,30,27,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-09,6,9,2,3
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-09,10,8,3,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-09,12,8,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-10,8,15,5,1
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-10,11,16,4,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-10,10,14,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-11,14,22,4,3
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-11,22,23,4,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-11,13,27,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-12,13,17,2,6
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-12,18,17,3,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-12,16,17,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-13,18,23,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-13,12,23,6,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-13,15,26,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-14,11,14,4,7
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-14,13,16,4,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-14,13,18,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-15,13,11,5,18
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-15,8,11,3,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-15,8,13,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-16,9,11,5,11
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-16,10,10,4,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-16,13,10,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-17,16,19,7,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-17,11,18,8,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-17,14,21,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-18,18,20,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-18,16,20,7,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-18,13,22,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-19,17,20,4,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-19,12,20,4,12
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-19,14,22,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-20,11,17,5,1
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-20,14,18,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-20,12,20,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-21,25,8,6,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-21,16,9,7,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-21,13,10,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-22,17,18,6,30
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-22,19,20,6,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-22,19,23,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-23,13,9,6,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-23,11,11,4,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-23,15,10,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-24,36,27,5,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-24,32,12,5,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-24,43,27,8,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-25,34,30,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-25,31,12,4,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-25,33,29,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-26,13,12,3,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-26,7,12,2,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-26,13,10,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-27,15,15,3,3
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-27,11,15,3,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-27,16,16,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-28,18,17,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-28,11,16,6,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-28,13,18,7,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-29,16,17,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-29,12,12,4,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-29,11,18,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-09-30,25,11,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-09-30,16,11,,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-09-30,20,12,7,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-01,19,17,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-01,16,17,,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-01,14,18,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-02,15,15,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-02,9,14,,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-02,8,16,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-03,19,15,5,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-03,21,15,,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-03,17,16,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-04,16,13,3,5
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-04,19,11,4,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-04,20,12,7,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-05,24,19,5,5
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-05,16,20,5,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-05,20,19,7,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-06,21,12,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-06,15,13,3,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-06,21,13,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-07,17,17,4,23
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-07,17,17,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-07,14,18,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-08,17,14,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-08,14,17,11,33
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-08,14,15,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-09,17,22,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-09,17,20,4,40
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-09,13,22,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-10,16,20,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-10,16,21,5,17
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-10,12,21,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-11,19,20,4,3
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-11,18,20,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-11,14,21,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-12,18,16,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-12,13,18,6,9
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-12,16,20,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-13,27,16,8,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-13,26,17,8,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-13,19,19,7,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-14,26,18,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-14,19,15,7,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-14,25,17,7,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-15,22,16,3,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-15,16,17,3,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-15,18,18,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-16,9,16,2,2
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-16,16,16,3,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-16,10,16,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-17,11,18,4,34
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-17,19,20,4,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-17,14,20,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-18,13,15,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-18,16,15,5,36
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-18,10,18,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-19,18,17,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-19,21,18,6,7
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-19,15,20,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-20,20,17,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-20,15,17,7,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-20,17,21,7,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-21,29,18,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-21,18,20,7,14
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-21,19,20,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-22,9,15,3,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-22,11,16,4,25
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-22,9,17,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-23,24,19,6,6
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-23,26,19,7,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-23,22,20,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-24,28,12,6,4
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-24,27,14,5,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-24,31,11,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-25,37,8,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-25,29,10,4,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-25,46,6,5,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-26,51,3,3,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-26,28,4,3,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-26,63,3,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-27,18,23,8,3
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-27,27,22,6,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-27,27,24,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-28,13,22,7,4
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-28,24,24,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-28,14,25,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-29,11,15,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-29,8,15,4,7
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-29,8,17,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-30,21,16,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-30,11,16,3,9
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-30,21,19,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-10-31,11,17,4,20
80,Saint-Joseph,45.542767,-73.572039,53,2010-10-31,16,17,2,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-10-31,20,18,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-11-01,10,15,4,30
80,Saint-Joseph,45.542767,-73.572039,53,2010-11-01,10,13,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-11-01,10,15,3,
80,Saint-Joseph,45.542767,-73.572039,53,2010-11-02,17,13,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-11-02,19,14,7,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-11-02,17,15,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-11-03,24,13,7,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-11-03,27,13,6,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-11-03,24,15,9,
80,Saint-Joseph,45.542767,-73.572039,53,2010-11-04,38,12,6,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-11-04,31,14,6,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-11-04,30,13,6,
80,Saint-Joseph,45.542767,-73.572039,53,2010-11-05,15,15,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-11-05,10,16,4,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-11-05,12,15,4,
80,Saint-Joseph,45.542767,-73.572039,53,2010-11-06,11,13,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-11-06,7,14,4,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-11-06,10,15,2,
80,Saint-Joseph,45.542767,-73.572039,53,2010-11-07,29,18,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-11-07,33,18,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-11-07,19,19,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2010-11-08,32,19,7,1
80,Saint-Joseph,45.542767,-73.572039,53,2010-11-08,28,17,6,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2010-11-08,25,18,8,
80,Saint-Joseph,45.542767,-73.572039,53,2010-11-09,21,13,7,4
